state,state_postal,week_end_date,tot_cases,tot_deaths,week_cases,week_deaths,population
Nevada,NV,2022-01-26,636701,8836,36833,149,3080156
Nevada,NV,2022-02-02,657971,9049,21270,213,3080156
Nevada,NV,2022-02-09,666840,9269,8869,220,3080156
Nevada,NV,2022-02-16,671336,9445,4496,176,3080156
Nevada,NV,2022-02-23,673512,9573,2176,128,3080156
Nevada,NV,2022-03-02,679005,9752,5493,179,3080156
Nevada,NV,2022-03-09,681302,9874,2297,122,3080156
Nevada,NV,2022-03-16,704448,9948,23146,74,3080156
Nevada,NV,2022-03-23,705595,10031,1147,83,3080156
Nevada,NV,2022-03-30,706754,10091,1159,60,3080156
Nevada,NV,2022-04-06,707966,10136,1212,45,3080156
Nevada,NV,2022-04-13,709106,10501,1140,365,3080156
Nevada,NV,2022-04-20,710340,10683,1234,182,3080156
Nevada,NV,2022-04-27,712280,10751,1940,68,3080156
Nevada,NV,2022-05-04,714711,10779,2431,28,3080156
Nevada,NV,2022-05-11,717894,10797,3183,18,3080156
Nevada,NV,2022-05-18,722259,10824,4365,27,3080156
Nevada,NV,2022-05-25,728449,10872,6190,48,3080156
Nevada,NV,2022-06-01,735631,10896,7182,24,3080156
Nevada,NV,2022-06-08,742375,10935,6744,39,3080156
Nevada,NV,2022-06-15,751504,10967,9129,32,3080156
Nevada,NV,2022-06-22,758577,11006,7073,39,3080156
Nevada,NV,2022-06-29,766699,11039,8122,33,3080156
Nevada,NV,2022-07-06,774842,11074,8143,35,3080156
Nevada,NV,2022-07-13,782544,11141,7702,67,3080156
Nevada,NV,2022-07-20,789670,11189,7126,48,3080156
Nevada,NV,2022-07-27,819041,11221,29371,32,3080156
Nevada,NV,2022-08-03,823573,11257,4532,36,3080156
Nevada,NV,2022-08-10,827061,11297,3488,40,3080156
Nevada,NV,2022-08-17,829613,11353,2552,56,3080156
Nevada,NV,2022-08-24,832159,11375,2546,22,3080156
Nevada,NV,2022-08-31,833960,11400,1801,25,3080156
Nevada,NV,2022-09-07,835614,11417,1654,17,3080156
Nevada,NV,2022-09-14,845183,11430,9569,13,3080156
Nevada,NV,2022-09-21,846811,11475,1628,45,3080156
Nevada,NV,2022-09-28,847332,11501,521,26,3080156
Nevada,NV,2022-10-05,848615,11515,1283,14,3080156
Nevada,NV,2022-10-12,849745,11531,1130,16,3080156
Nevada,NV,2022-10-19,851298,11544,1553,13,3080156
Nevada,NV,2022-10-26,852958,11555,1660,11,3080156
Nevada,NV,2022-11-02,854700,11570,1742,15,3080156
Nevada,NV,2022-11-09,857473,11580,2773,10,3080156
Nevada,NV,2022-11-16,859537,11600,2064,20,3080156
Nevada,NV,2022-11-23,861746,11624,2209,24,3080156
Nevada,NV,2022-11-30,864406,11630,2660,6,3080156
Nevada,NV,2022-12-07,868630,11657,4224,27,3080156
Nevada,NV,2022-12-14,871644,11677,3014,20,3080156
Nevada,NV,2022-12-21,874114,11705,2470,28,3080156
Nevada,NV,2022-12-28,876115,11751,2001,46,3080156
Nevada,NV,2023-01-04,878245,11778,2130,27,3080156
Nevada,NV,2023-01-11,880228,11823,1983,45,3080156
Nevada,NV,2023-01-18,881490,11834,1262,11,3080156
Nevada,NV,2023-01-25,882909,11866,1419,32,3080156
Nevada,NV,2023-02-01,884178,11867,1269,18,3080156
Nevada,NV,2023-02-08,885413,11894,1235,27,3080156
Nevada,NV,2023-02-15,886691,11903,1278,9,3080156
Nevada,NV,2023-02-22,887800,11911,1109,8,3080156
Nevada,NV,2023-03-01,888979,11916,1179,5,3080156
Nevada,NV,2023-03-08,890122,11922,1143,6,3080156
Nevada,NV,2023-03-15,891702,11937,1233,15,3080156
Nevada,NV,2023-03-22,892814,11952,1112,15,3080156
Nevada,NV,2023-03-29,893836,11957,1022,5,3080156
Nevada,NV,2023-04-05,894793,11973,957,16,3080156
New Hampshire,NH,2020-01-22,0,0,0,0,1359711
New Hampshire,NH,2020-01-29,0,0,0,0,1359711
New Hampshire,NH,2020-02-05,0,0,0,0,1359711
New Hampshire,NH,2020-02-12,0,0,0,0,1359711
New Hampshire,NH,2020-02-19,0,0,0,0,1359711
New Hampshire,NH,2020-02-26,0,0,0,0,1359711
New Hampshire,NH,2020-03-04,2,0,2,0,1359711
New Hampshire,NH,2020-03-11,5,0,3,0,1359711
New Hampshire,NH,2020-03-18,37,0,32,0,1359711
New Hampshire,NH,2020-03-25,108,1,71,1,1359711
New Hampshire,NH,2020-04-01,367,3,259,2,1359711
New Hampshire,NH,2020-04-08,747,13,380,10,1359711
New Hampshire,NH,2020-04-15,1139,32,392,19,1359711
New Hampshire,NH,2020-04-22,1588,48,449,16,1359711
New Hampshire,NH,2020-04-29,2058,60,470,12,1359711
New Hampshire,NH,2020-05-06,2741,92,683,32,1359711
New Hampshire,NH,2020-05-13,3299,150,558,58,1359711
New Hampshire,NH,2020-05-20,3868,190,569,40,1359711
New Hampshire,NH,2020-05-27,4286,223,418,33,1359711
New Hampshire,NH,2020-06-03,4795,265,509,42,1359711
New Hampshire,NH,2020-06-10,5178,301,383,36,1359711
New Hampshire,NH,2020-06-17,5437,330,259,29,1359711
New Hampshire,NH,2020-06-24,5598,347,161,17,1359711
New Hampshire,NH,2020-07-01,5802,373,204,26,1359711
New Hampshire,NH,2020-07-08,5952,386,150,13,1359711
New Hampshire,NH,2020-07-15,6113,394,161,8,1359711
New Hampshire,NH,2020-07-22,6295,402,182,8,1359711
New Hampshire,NH,2020-07-29,6513,411,218,9,1359711
New Hampshire,NH,2020-08-05,6719,418,206,7,1359711
New Hampshire,NH,2020-08-12,6887,420,168,2,1359711
New Hampshire,NH,2020-08-19,7036,427,149,7,1359711
New Hampshire,NH,2020-08-26,7156,429,120,2,1359711
New Hampshire,NH,2020-09-02,7309,432,153,3,1359711
New Hampshire,NH,2020-09-09,7494,433,185,1,1359711
New Hampshire,NH,2020-09-16,7781,438,287,5,1359711
New Hampshire,NH,2020-09-23,8007,438,226,0,1359711
New Hampshire,NH,2020-09-30,8267,439,260,1,1359711
New Hampshire,NH,2020-10-07,8731,446,464,7,1359711
New Hampshire,NH,2020-10-14,9349,458,618,12,1359711
New Hampshire,NH,2020-10-21,9917,469,568,11,1359711
New Hampshire,NH,2020-10-28,10641,478,724,9,1359711
New Hampshire,NH,2020-11-04,11563,484,922,6,1359711
New Hampshire,NH,2020-11-11,13152,492,1589,8,1359711
New Hampshire,NH,2020-11-18,15766,504,2614,12,1359711
New Hampshire,NH,2020-11-25,18846,514,3080,10,1359711
New Hampshire,NH,2020-12-02,22368,537,3522,23,1359711
New Hampshire,NH,2020-12-09,27592,570,5224,33,1359711
New Hampshire,NH,2020-12-16,33433,625,5841,55,1359711
New Hampshire,NH,2020-12-23,38512,677,5079,52,1359711
New Hampshire,NH,2020-12-30,43242,741,4730,64,1359711
New Hampshire,NH,2021-01-06,48838,816,5596,75,1359711
New Hampshire,NH,2021-01-13,54125,885,5287,69,1359711
New Hampshire,NH,2021-01-20,59437,950,5312,65,1359711
New Hampshire,NH,2021-01-27,63563,1006,4126,56,1359711
New Hampshire,NH,2021-02-03,66721,1076,3158,70,1359711
New Hampshire,NH,2021-02-10,69247,1116,2526,40,1359711
New Hampshire,NH,2021-02-17,71965,1148,2718,32,1359711
New Hampshire,NH,2021-02-24,74258,1157,2293,9,1359711
New Hampshire,NH,2021-03-03,75990,1175,1732,18,1359711
New Hampshire,NH,2021-03-10,77465,1187,1475,12,1359711
New Hampshire,NH,2021-03-17,79367,1202,1902,15,1359711
New Hampshire,NH,2021-03-24,81521,1228,2154,26,1359711
New Hampshire,NH,2021-03-31,84176,1238,2655,10,1359711
New Hampshire,NH,2021-04-07,86935,1250,2759,12,1359711
New Hampshire,NH,2021-04-14,89983,1261,3048,11,1359711
New Hampshire,NH,2021-04-21,92395,1273,2412,12,1359711
New Hampshire,NH,2021-04-28,94405,1297,2010,24,1359711
New Hampshire,NH,2021-05-05,95881,1308,1476,11,1359711
New Hampshire,NH,2021-05-12,97093,1322,1212,14,1359711
New Hampshire,NH,2021-05-19,97978,1340,885,18,1359711
New Hampshire,NH,2021-05-26,98470,1346,492,6,1359711
New Hampshire,NH,2021-06-02,98791,1353,321,7,1359711
New Hampshire,NH,2021-06-09,98996,1357,205,4,1359711
New Hampshire,NH,2021-06-16,99196,1364,200,7,1359711
New Hampshire,NH,2021-06-23,99366,1369,170,5,1359711
New Hampshire,NH,2021-06-30,99505,1372,139,3,1359711
New Hampshire,NH,2021-07-07,99651,1374,146,2,1359711
New Hampshire,NH,2021-07-14,99841,1381,190,7,1359711
New Hampshire,NH,2021-07-21,100072,1384,231,3,1359711
New Hampshire,NH,2021-07-28,100465,1386,393,2,1359711
New Hampshire,NH,2021-08-04,101277,1389,812,3,1359711
New Hampshire,NH,2021-08-11,102353,1393,1076,4,1359711
New Hampshire,NH,2021-08-18,103989,1396,1636,3,1359711
New Hampshire,NH,2021-08-25,105883,1408,1894,12,1359711
New Hampshire,NH,2021-09-01,108021,1420,2138,12,1359711
New Hampshire,NH,2021-09-08,110256,1431,2235,11,1359711
New Hampshire,NH,2021-09-15,113291,1453,3035,22,1359711
New Hampshire,NH,2021-09-22,115957,1466,2666,13,1359711
New Hampshire,NH,2021-09-29,119720,1479,3763,13,1359711
New Hampshire,NH,2021-10-06,122934,1493,3214,14,1359711
New Hampshire,NH,2021-10-13,126773,1511,3839,18,1359711
New Hampshire,NH,2021-10-20,130615,1537,3842,26,1359711
New Hampshire,NH,2021-10-27,132441,1544,1826,7,1359711
New Hampshire,NH,2021-11-03,137778,1581,5337,37,1359711
New Hampshire,NH,2021-11-10,142469,1617,4691,36,1359711
New Hampshire,NH,2021-11-17,148718,1648,6249,31,1359711
New Hampshire,NH,2021-11-24,155711,1683,6993,35,1359711
New Hampshire,NH,2021-12-01,162583,1725,6872,42,1359711
New Hampshire,NH,2021-12-08,171538,1768,8955,43,1359711
New Hampshire,NH,2021-12-15,180238,1817,8700,49,1359711
New Hampshire,NH,2021-12-22,188644,1875,8406,58,1359711
New Hampshire,NH,2021-12-29,196656,1950,8012,75,1359711
New Hampshire,NH,2022-01-05,208073,2013,11417,63,1359711
New Hampshire,NH,2022-01-12,229373,2032,21300,19,1359711
New Hampshire,NH,2022-01-19,251441,2109,22068,77,1359711
New Hampshire,NH,2022-01-26,267800,2173,16359,64,1359711
New Hampshire,NH,2022-02-02,278691,2232,10891,59,1359711
New Hampshire,NH,2022-02-09,285863,2284,7172,52,1359711
New Hampshire,NH,2022-02-16,291540,2326,5677,42,1359711
New Hampshire,NH,2022-02-23,295701,2368,4161,42,1359711
New Hampshire,NH,2022-03-02,298808,2394,3107,26,1359711
New Hampshire,NH,2022-03-09,299873,2408,1065,14,1359711
New Hampshire,NH,2022-03-16,300693,2428,820,20,1359711
New Hampshire,NH,2022-03-23,301534,2443,841,15,1359711
New Hampshire,NH,2022-03-30,302383,2452,849,9,1359711
New Hampshire,NH,2022-04-06,302541,2452,158,0,1359711
New Hampshire,NH,2022-04-13,304793,2461,2252,9,1359711
New Hampshire,NH,2022-04-20,306724,2471,1931,10,1359711
New Hampshire,NH,2022-04-27,309193,2477,2469,6,1359711
New Hampshire,NH,2022-05-04,312161,2486,2968,9,1359711
New Hampshire,NH,2022-05-11,315447,2493,3286,7,1359711
New Hampshire,NH,2022-05-18,319901,2515,4454,22,1359711
New Hampshire,NH,2022-05-25,323326,2528,3425,13,1359711
New Hampshire,NH,2022-06-01,325833,2539,2507,11,1359711
New Hampshire,NH,2022-06-08,327814,2555,1981,16,1359711
New Hampshire,NH,2022-06-15,329230,2565,1416,10,1359711
New Hampshire,NH,2022-06-22,330482,2572,1252,7,1359711
New Hampshire,NH,2022-06-29,331883,2582,1401,10,1359711
New Hampshire,NH,2022-07-06,333251,2594,1368,12,1359711
New Hampshire,NH,2022-07-13,334845,2604,1594,10,1359711
New Hampshire,NH,2022-07-20,336189,2615,1344,11,1359711
New Hampshire,NH,2022-07-27,337834,2623,1645,8,1359711
New Hampshire,NH,2022-08-03,339186,2631,1352,8,1359711
New Hampshire,NH,2022-08-10,340668,2637,1482,6,1359711
New Hampshire,NH,2022-08-17,342042,2646,1374,9,1359711
New Hampshire,NH,2022-08-24,343190,2652,1148,6,1359711
New Hampshire,NH,2022-08-31,344386,2662,1196,10,1359711
New Hampshire,NH,2022-09-07,345448,2666,1062,4,1359711
New Hampshire,NH,2022-09-14,346632,2676,1184,10,1359711
New Hampshire,NH,2022-09-21,348367,2688,1735,12,1359711
New Hampshire,NH,2022-09-28,349851,2703,1484,15,1359711
New Hampshire,NH,2022-10-05,351444,2708,1593,5,1359711
New Hampshire,NH,2022-10-12,352875,2713,1431,5,1359711
New Hampshire,NH,2022-10-19,354928,2725,2053,12,1359711
New Hampshire,NH,2022-10-26,356348,2737,1420,12,1359711
New Hampshire,NH,2022-11-02,357575,2761,1227,24,1359711
New Hampshire,NH,2022-11-09,358819,2782,1244,21,1359711
New Hampshire,NH,2022-11-16,359666,2794,847,12,1359711
New Hampshire,NH,2022-11-23,360483,2806,817,12,1359711
New Hampshire,NH,2022-11-30,361375,2816,892,10,1359711
New Hampshire,NH,2022-12-07,362654,2828,1279,12,1359711
New Hampshire,NH,2022-12-14,364008,2836,1354,8,1359711
New Hampshire,NH,2022-12-21,365559,2847,1551,11,1359711
New Hampshire,NH,2022-12-28,366957,2852,1398,5,1359711
New Hampshire,NH,2023-01-04,368743,2866,1786,14,1359711
New Hampshire,NH,2023-01-11,370511,2887,1768,21,1359711
New Hampshire,NH,2023-01-18,371715,2908,1204,21,1359711
New Hampshire,NH,2023-01-25,372783,2929,1068,21,1359711
New Hampshire,NH,2023-02-01,373539,2947,756,18,1359711
New Hampshire,NH,2023-02-08,374531,2962,992,15,1359711
New Hampshire,NH,2023-02-15,375618,2972,1087,10,1359711
New Hampshire,NH,2023-02-22,376513,2984,895,12,1359711
New Hampshire,NH,2023-03-01,377435,2993,922,9,1359711
New Hampshire,NH,2023-03-08,378114,3000,679,7,1359711
New Hampshire,NH,2023-03-15,378878,3009,764,9,1359711
New Hampshire,NH,2023-03-22,379453,3014,575,5,1359711
New Hampshire,NH,2023-03-29,379998,3018,545,4,1359711
New Hampshire,NH,2023-04-05,380401,3027,403,9,1359711
New Jersey,NJ,2020-01-22,0,0,0,0,8882190
New Jersey,NJ,2020-01-29,0,0,0,0,8882190
New Jersey,NJ,2020-02-05,0,0,0,0,8882190
New Jersey,NJ,2020-02-12,0,0,0,0,8882190
New Jersey,NJ,2020-02-19,0,0,0,0,8882190
New Jersey,NJ,2020-02-26,0,0,0,0,8882190
New Jersey,NJ,2020-03-04,0,0,0,0,8882190
New Jersey,NJ,2020-03-11,23,1,23,1,8882190
New Jersey,NJ,2020-03-18,397,7,374,6,8882190
New Jersey,NJ,2020-03-25,4402,81,4005,74,8882190
New Jersey,NJ,2020-04-01,22255,476,17853,395,8882190
New Jersey,NJ,2020-04-08,47437,1974,25182,1498,8882190
New Jersey,NJ,2020-04-15,71030,4088,23593,2114,8882190
New Jersey,NJ,2020-04-22,95914,6407,24884,2319,8882190
New Jersey,NJ,2020-04-29,116365,8254,20451,1847,8882190
New Jersey,NJ,2020-05-06,131928,10187,15563,1933,8882190
New Jersey,NJ,2020-05-13,141677,11448,9749,1261,8882190
New Jersey,NJ,2020-05-20,150712,12520,9035,1072,8882190
New Jersey,NJ,2020-05-27,156909,13143,6197,623,8882190
New Jersey,NJ,2020-06-03,162435,13710,5526,567,8882190
New Jersey,NJ,2020-06-10,165536,14224,3101,514,8882190
New Jersey,NJ,2020-06-17,167845,14690,2309,466,8882190
New Jersey,NJ,2020-06-24,170068,14872,2223,182,8882190
New Jersey,NJ,2020-07-01,172934,15071,2866,199,8882190
New Jersey,NJ,2020-07-08,175227,15333,2293,262,8882190
New Jersey,NJ,2020-07-15,177628,15627,2401,294,8882190
New Jersey,NJ,2020-07-22,179497,15716,1869,89,8882190
New Jersey,NJ,2020-07-29,182797,15778,3300,62,8882190
New Jersey,NJ,2020-08-05,185810,15830,3013,52,8882190
New Jersey,NJ,2020-08-12,188703,15875,2893,45,8882190
New Jersey,NJ,2020-08-19,191483,15905,2780,30,8882190
New Jersey,NJ,2020-08-26,193652,15914,2169,9,8882190
New Jersey,NJ,2020-09-02,196225,15963,2573,49,8882190
New Jersey,NJ,2020-09-09,198984,16005,2759,42,8882190
New Jersey,NJ,2020-09-16,202133,16050,3149,45,8882190
New Jersey,NJ,2020-09-23,205771,16078,3638,28,8882190
New Jersey,NJ,2020-09-30,210663,16122,4892,44,8882190
New Jersey,NJ,2020-10-07,215907,16146,5244,24,8882190
New Jersey,NJ,2020-10-14,223083,16194,7176,48,8882190
New Jersey,NJ,2020-10-21,231862,16246,8779,52,8882190
New Jersey,NJ,2020-10-28,243995,16324,12133,78,8882190
New Jersey,NJ,2020-11-04,259709,16391,15714,67,8882190
New Jersey,NJ,2020-11-11,282233,16476,22524,85,8882190
New Jersey,NJ,2020-11-18,312701,16655,30468,179,8882190
New Jersey,NJ,2020-11-25,345398,16886,32697,231,8882190
New Jersey,NJ,2020-12-02,378624,17145,33226,259,8882190
New Jersey,NJ,2020-12-09,418861,17542,40237,397,8882190
New Jersey,NJ,2020-12-16,456938,18003,38077,461,8882190
New Jersey,NJ,2020-12-23,491341,18466,34403,463,8882190
New Jersey,NJ,2020-12-30,523295,18952,31954,486,8882190
New Jersey,NJ,2021-01-06,560057,19523,36762,571,8882190
New Jersey,NJ,2021-01-13,602629,20162,42572,639,8882190
New Jersey,NJ,2021-01-20,641140,20664,38511,502,8882190
New Jersey,NJ,2021-01-27,676537,21220,35397,556,8882190
New Jersey,NJ,2021-02-03,705807,21693,29270,473,8882190
New Jersey,NJ,2021-02-10,732674,22250,26867,557,8882190
New Jersey,NJ,2021-02-17,755174,22632,22500,382,8882190
New Jersey,NJ,2021-02-24,775386,23077,20212,445,8882190
New Jersey,NJ,2021-03-03,799476,23449,24090,372,8882190
New Jersey,NJ,2021-03-10,822817,23768,23341,319,8882190
New Jersey,NJ,2021-03-17,848727,24045,25910,277,8882190
New Jersey,NJ,2021-03-24,877936,24292,29209,247,8882190
New Jersey,NJ,2021-03-31,908816,24561,30880,269,8882190
New Jersey,NJ,2021-04-07,937979,24748,29163,187,8882190
New Jersey,NJ,2021-04-14,963484,25005,25505,257,8882190
New Jersey,NJ,2021-04-21,984703,25271,21219,266,8882190
New Jersey,NJ,2021-04-28,993123,25508,8420,237,8882190
New Jersey,NJ,2021-05-05,1004320,25707,11197,199,8882190
New Jersey,NJ,2021-05-12,1008984,25882,4664,175,8882190
New Jersey,NJ,2021-05-19,1012165,26030,3181,148,8882190
New Jersey,NJ,2021-05-26,1014971,26159,2806,129,8882190
New Jersey,NJ,2021-06-02,1016766,26246,1795,87,8882190
New Jersey,NJ,2021-06-09,1018487,26314,1721,68,8882190
New Jersey,NJ,2021-06-16,1020326,26356,1839,42,8882190
New Jersey,NJ,2021-06-23,1021822,26409,1496,53,8882190
New Jersey,NJ,2021-06-30,1023417,26456,1595,47,8882190
New Jersey,NJ,2021-07-07,1024748,26488,1331,32,8882190
New Jersey,NJ,2021-07-14,1027014,26525,2266,37,8882190
New Jersey,NJ,2021-07-21,1030580,26559,3566,34,8882190
New Jersey,NJ,2021-07-28,1035975,26587,5395,28,8882190
New Jersey,NJ,2021-08-04,1043702,26624,7727,37,8882190
New Jersey,NJ,2021-08-11,1053398,26663,9696,39,8882190
New Jersey,NJ,2021-08-18,1065736,26721,12338,58,8882190
New Jersey,NJ,2021-08-25,1079900,26795,14164,74,8882190
New Jersey,NJ,2021-09-01,1094249,26901,14349,106,8882190
New Jersey,NJ,2021-09-08,1108291,27007,14042,106,8882190
New Jersey,NJ,2021-09-15,1123364,27121,15073,114,8882190
New Jersey,NJ,2021-09-22,1139367,27264,16003,143,8882190
New Jersey,NJ,2021-09-29,1152243,27400,12876,136,8882190
New Jersey,NJ,2021-10-06,1164378,27542,12135,142,8882190
New Jersey,NJ,2021-10-13,1175889,27653,11511,111,8882190
New Jersey,NJ,2021-10-20,1184395,27783,8506,130,8882190
New Jersey,NJ,2021-10-27,1193201,27929,8806,146,8882190
New Jersey,NJ,2021-11-03,1202251,28010,9050,81,8882190
New Jersey,NJ,2021-11-10,1211423,28133,9172,123,8882190
New Jersey,NJ,2021-11-17,1223455,28220,12032,87,8882190
New Jersey,NJ,2021-11-24,1238359,28308,14904,88,8882190
New Jersey,NJ,2021-12-01,1255893,28408,17534,100,8882190
New Jersey,NJ,2021-12-08,1283925,28518,28032,110,8882190
New Jersey,NJ,2021-12-15,1316108,28643,32183,125,8882190
New Jersey,NJ,2021-12-22,1373212,28790,57104,147,8882190
New Jersey,NJ,2021-12-29,1495354,28967,122142,177,8882190
New Jersey,NJ,2022-01-05,1711738,29209,216384,242,8882190
New Jersey,NJ,2022-01-12,1915417,29737,203679,528,8882190
New Jersey,NJ,2022-01-19,2025616,30310,110199,573,8882190
New Jersey,NJ,2022-01-26,2085385,31029,59769,719,8882190
New Jersey,NJ,2022-02-02,2119298,31467,33913,438,8882190
New Jersey,NJ,2022-02-09,2136387,31847,17089,380,8882190
New Jersey,NJ,2022-02-16,2150351,32108,13964,261,8882190
New Jersey,NJ,2022-02-23,2161191,32800,10840,692,8882190
New Jersey,NJ,2022-03-02,2170061,32966,8870,166,8882190
New Jersey,NJ,2022-03-09,2177598,33055,7537,89,8882190
New Jersey,NJ,2022-03-16,2184240,33133,6642,78,8882190
New Jersey,NJ,2022-03-23,2190835,33188,6595,55,8882190
New Jersey,NJ,2022-03-30,2198339,33225,7504,37,8882190
New Jersey,NJ,2022-04-06,2208118,33272,9779,47,8882190
New Jersey,NJ,2022-04-13,2221058,33304,12940,32,8882190
New Jersey,NJ,2022-04-20,2235034,33347,13976,43,8882190
New Jersey,NJ,2022-04-27,2252044,33411,17010,64,8882190
New Jersey,NJ,2022-05-04,2273050,33467,21006,56,8882190
New Jersey,NJ,2022-05-11,2300407,33517,27357,50,8882190
New Jersey,NJ,2022-05-18,2335255,33585,34848,68,8882190
New Jersey,NJ,2022-05-25,2370508,33651,35253,66,8882190
New Jersey,NJ,2022-06-01,2398157,33727,27649,76,8882190
New Jersey,NJ,2022-06-08,2424606,33810,26449,83,8882190
New Jersey,NJ,2022-06-15,2444707,33896,20101,86,8882190
New Jersey,NJ,2022-06-22,2464207,33966,19500,70,8882190
New Jersey,NJ,2022-06-29,2484840,34036,20633,70,8882190
New Jersey,NJ,2022-07-06,2505692,34083,20852,47,8882190
New Jersey,NJ,2022-07-13,2530796,34133,25104,50,8882190
New Jersey,NJ,2022-07-20,2556303,34189,25507,56,8882190
New Jersey,NJ,2022-07-27,2582494,34250,26191,61,8882190
New Jersey,NJ,2022-08-03,2606229,34303,23735,53,8882190
New Jersey,NJ,2022-08-10,2627779,34370,21550,67,8882190
New Jersey,NJ,2022-08-17,2645729,34420,17950,50,8882190
New Jersey,NJ,2022-08-24,2661873,34487,16144,67,8882190
New Jersey,NJ,2022-08-31,2676932,34551,15059,64,8882190
New Jersey,NJ,2022-09-07,2689371,34592,12439,41,8882190
New Jersey,NJ,2022-09-14,2703340,34640,13969,48,8882190
New Jersey,NJ,2022-09-21,2719358,34690,16018,50,8882190
New Jersey,NJ,2022-09-28,2735732,34732,16374,42,8882190
New Jersey,NJ,2022-10-05,2750373,34766,14641,34,8882190
New Jersey,NJ,2022-10-12,2763340,34802,12967,36,8882190
New Jersey,NJ,2022-10-19,2775804,34842,12464,40,8882190
New Jersey,NJ,2022-10-26,2787227,34867,11423,25,8882190
New Jersey,NJ,2022-11-02,2801506,34918,14279,51,8882190
New Jersey,NJ,2022-11-09,2813645,34957,12139,39,8882190
New Jersey,NJ,2022-11-16,2824396,35015,10751,58,8882190
New Jersey,NJ,2022-11-23,2835549,35075,11153,60,8882190
New Jersey,NJ,2022-11-30,2848609,35124,13060,49,8882190
New Jersey,NJ,2022-12-07,2864908,35203,16299,79,8882190
New Jersey,NJ,2022-12-14,2882626,35287,17718,84,8882190
New Jersey,NJ,2022-12-21,2901542,35389,18916,102,8882190
New Jersey,NJ,2022-12-28,2919724,35459,18182,70,8882190
New Jersey,NJ,2023-01-04,2941046,35555,21322,96,8882190
New Jersey,NJ,2023-01-11,2961207,35637,20161,82,8882190
New Jersey,NJ,2023-01-18,2976788,35699,15581,62,8882190
New Jersey,NJ,2023-01-25,2991112,35761,14324,62,8882190
New Jersey,NJ,2023-02-01,3004462,35806,13350,45,8882190
New Jersey,NJ,2023-02-08,3017708,35847,13246,41,8882190
New Jersey,NJ,2023-02-15,3028051,35897,10343,50,8882190
New Jersey,NJ,2023-02-22,3036231,35940,8180,43,8882190
New Jersey,NJ,2023-03-01,3043090,35982,6859,42,8882190
New Jersey,NJ,2023-03-08,3048211,36010,5121,28,8882190
New Jersey,NJ,2023-03-15,3052870,36033,4659,23,8882190
New Jersey,NJ,2023-03-22,3056796,36052,3926,19,8882190
New Jersey,NJ,2023-03-29,3060785,36071,3989,19,8882190
New Jersey,NJ,2023-04-05,3063929,36082,3144,11,8882190
New Mexico,NM,2020-01-22,0,0,0,0,2096829
New Mexico,NM,2020-01-29,0,0,0,0,2096829
New Mexico,NM,2020-02-05,0,0,0,0,2096829
New Mexico,NM,2020-02-12,0,0,0,0,2096829
New Mexico,NM,2020-02-19,0,0,0,0,2096829
New Mexico,NM,2020-02-26,0,0,0,0,2096829
New Mexico,NM,2020-03-04,0,0,0,0,2096829
New Mexico,NM,2020-03-11,3,0,3,0,2096829
New Mexico,NM,2020-03-18,28,0,25,0,2096829
New Mexico,NM,2020-03-25,113,1,85,1,2096829
New Mexico,NM,2020-04-01,327,5,214,4,2096829
New Mexico,NM,2020-04-08,821,13,494,8,2096829
New Mexico,NM,2020-04-15,1484,36,663,23,2096829
New Mexico,NM,2020-04-22,2210,71,726,35,2096829
New Mexico,NM,2020-04-29,3213,112,1003,41,2096829
New Mexico,NM,2020-05-06,4288,169,1075,57,2096829
New Mexico,NM,2020-05-13,5362,231,1074,62,2096829
New Mexico,NM,2020-05-20,6298,283,936,52,2096829
New Mexico,NM,2020-05-27,7251,329,953,46,2096829
New Mexico,NM,2020-06-03,8140,375,889,46,2096829
New Mexico,NM,2020-06-10,9249,410,1109,35,2096829
New Mexico,NM,2020-06-17,10065,452,816,42,2096829
New Mexico,NM,2020-06-24,10990,480,925,28,2096829
New Mexico,NM,2020-07-01,12276,500,1286,20,2096829
New Mexico,NM,2020-07-08,14017,527,1741,27,2096829
New Mexico,NM,2020-07-15,15839,557,1822,30,2096829
New Mexico,NM,2020-07-22,17828,591,1989,34,2096829
New Mexico,NM,2020-07-29,20136,632,2308,41,2096829
New Mexico,NM,2020-08-05,21566,667,1430,35,2096829
New Mexico,NM,2020-08-12,22817,695,1251,28,2096829
New Mexico,NM,2020-08-19,23747,729,930,34,2096829
New Mexico,NM,2020-08-26,24730,755,983,26,2096829
New Mexico,NM,2020-09-02,25612,790,882,35,2096829
New Mexico,NM,2020-09-09,26266,813,654,23,2096829
New Mexico,NM,2020-09-16,27038,832,772,19,2096829
New Mexico,NM,2020-09-23,27981,857,943,25,2096829
New Mexico,NM,2020-09-30,29434,877,1453,20,2096829
New Mexico,NM,2020-10-07,31372,896,1938,19,2096829
New Mexico,NM,2020-10-14,34288,921,2916,25,2096829
New Mexico,NM,2020-10-21,38715,950,4427,29,2096829
New Mexico,NM,2020-10-28,43827,991,5112,41,2096829
New Mexico,NM,2020-11-04,50252,1059,6425,68,2096829
New Mexico,NM,2020-11-11,59034,1158,8782,99,2096829
New Mexico,NM,2020-11-18,70451,1290,11417,132,2096829
New Mexico,NM,2020-11-25,88102,1451,17651,161,2096829
New Mexico,NM,2020-12-02,100963,1629,12861,178,2096829
